step	id	x	y	degree	com_id	cos_score	com_size	cc_size	metadata	color
66.0	from1.77	114.09	488.45	9.0	69	2.65529623869	13.0	48.0	regular	#1B4D3E
66.0	from0.69	388.25	488.45	11.0	69	3.40403856434	13.0	48.0	regular	#1B4D3E
66.0	from0.70	491.75	286.55	10.0	72	4.02712179753	12.0	48.0	regular	#563C5C
66.0	from2.75	488.45	212.05	8.0	72	4.44008945635	12.0	48.0	regular	#563C5C
66.0	from0.74	11.55	305.1	8.0	78	1.57218722088	9.0	48.0	regular	#DE5285
66.0	from0.73	11.55	485.03	9.0	78	0.80646098999	9.0	48.0	regular	#DE5285
66.0	from0.75	11.55	129.89	11.0	78	3.07517505827	9.0	48.0	regular	#DE5285
66.0	from3.73	346.65	488.45	10.0	69	3.50854964665	13.0	48.0	regular	#1B4D3E
66.0	from0.67	168.85	8.25	13.0	74	4.22885427591	14.0	48.0	regular	#44D7A8
66.0	from0.68	491.75	232.11	8.0	72	4.31908608988	12.0	48.0	regular	#563C5C
66.0	from3.70	488.45	320.59	13.0	72	4.53258467376	12.0	48.0	regular	#563C5C
66.0	from0.72	95.93	488.45	8.0	69	2.46749903472	13.0	48.0	regular	#1B4D3E
66.0	from2.72	305.12	11.55	12.0	74	4.85912851252	14.0	48.0	regular	#44D7A8
66.0	from1.73	488.45	296.7	10.0	72	4.59836410345	12.0	48.0	regular	#563C5C
66.0	from0.64	139.1	8.25	12.0	74	4.00198979727	14.0	48.0	regular	#44D7A8
66.0	from0.65	394.45	8.25	9.0	74	4.19175966231	14.0	48.0	regular	#44D7A8
66.0	from3.81	282.07	11.55	12.0	74	4.94050295762	14.0	48.0	regular	#44D7A8
66.0	from1.70	464.36	11.55	9.0	74	3.73412809892	14.0	48.0	regular	#44D7A8
66.0	from1.71	488.45	244.99	8.0	72	4.44859152159	12.0	48.0	regular	#563C5C
66.0	from2.73	448.85	11.55	9.0	74	3.68561389105	14.0	48.0	regular	#44D7A8
66.0	from1.74	491.75	464.36	13.0	72	3.09164890066	12.0	48.0	regular	#563C5C
66.0	from3.80	51.68	8.25	9.0	74	3.0316358592	14.0	48.0	regular	#44D7A8
66.0	from1.69	342.25	8.25	10.0	74	4.40511222392	14.0	48.0	regular	#44D7A8
66.0	from2.76	488.45	456.88	13.0	72	3.43952997692	12.0	48.0	regular	#563C5C
66.0	from1.68	327.86	11.55	11.0	74	4.62982450818	14.0	48.0	regular	#44D7A8
66.0	from3.76	356.86	491.75	10.0	69	3.54446947683	13.0	48.0	regular	#1B4D3E
66.0	from0.61	107.67	8.25	11.0	74	3.6271387395	14.0	48.0	regular	#44D7A8
66.0	from1.75	426.71	488.45	10.0	69	3.17610069806	13.0	48.0	regular	#1B4D3E
66.0	from1.66	8.25	478.28	9.0	78	0.979646829492	9.0	48.0	regular	#DE5285
66.0	from1.67	96.93	11.55	10.0	74	3.33664270158	14.0	48.0	regular	#44D7A8
66.0	from1.72	488.45	273.05	10.0	72	4.96654887626	12.0	48.0	regular	#563C5C
66.0	from1.64	11.55	277.96	5.0	78	1.8927089888	9.0	48.0	regular	#DE5285
66.0	from2.69	8.25	89.49	10.0	78	2.32023886136	9.0	48.0	regular	#DE5285
66.0	from2.70	136.21	491.75	9.0	69	2.6860652788	13.0	48.0	regular	#1B4D3E
66.0	from2.71	48.63	491.75	9.0	69	2.2795557895	13.0	48.0	regular	#1B4D3E
66.0	from3.78	8.25	123.68	11.0	78	3.20345584415	9.0	48.0	regular	#DE5285
66.0	from3.82	433.35	11.55	9.0	74	3.56514871906	14.0	48.0	regular	#44D7A8
66.0	from3.79	11.55	106.97	11.0	78	3.18172130551	9.0	48.0	regular	#DE5285
66.0	from3.83	481.22	11.55	9.0	74	4.29108759724	14.0	48.0	regular	#44D7A8
66.0	from0.71	401.37	491.75	10.0	69	3.01504926236	13.0	48.0	regular	#1B4D3E
66.0	from1.78	39.44	488.45	9.0	69	2.71148594008	13.0	48.0	regular	#1B4D3E
66.0	from2.74	488.45	85.78	12.0	72	1.07432144715	12.0	48.0	regular	#563C5C
66.0	from2.67	304.97	491.75	12.0	69	3.92887290222	13.0	48.0	regular	#1B4D3E
66.0	from1.76	176.68	488.45	11.0	69	3.77017356551	13.0	48.0	regular	#1B4D3E
66.0	from3.77	195.84	491.75	12.0	69	3.41536790867	13.0	48.0	regular	#1B4D3E
66.0	from3.75	491.75	324.95	13.0	72	3.90591747823	12.0	48.0	regular	#563C5C
66.0	from2.77	488.45	477.93	12.0	72	1.67537630483	12.0	48.0	regular	#563C5C
66.0	from0.76	11.55	21.95	9.0	78	2.73990991791	9.0	48.0	regular	#DE5285
