step	id	x	y	degree	com_id	cos_score	com_size	cc_size	metadata	color
478.0	from1.116	865.79	-4.95	10.0	775	1.0	12.0	453.0	regular	#4B3621
478.0	from0.19	17635.87	-4.95	7.0	114	1.0	2.0	453.0	regular	#E5AA70
478.0	from1.115	1124.92	-4.95	10.0	775	1.0	12.0	453.0	regular	#4B3621
478.0	from3.115	18763.14	4.95	9.0	784	1.0	10.0	453.0	regular	#00BFFF
478.0	from0.115	1275.66	-4.95	8.0	775	1.0	12.0	453.0	regular	#4B3621
478.0	from2.115	18935.46	4.95	10.0	784	1.0	10.0	453.0	regular	#00BFFF
478.0	from0.22	17851.01	-4.95	7.0	252	1.0	10.0	453.0	regular	#F64A8A
478.0	from1.22	17897.52	-4.95	8.0	252	1.0	10.0	453.0	regular	#F64A8A
478.0	from0.116	1364.78	-4.95	10.0	775	1.0	12.0	453.0	regular	#4B3621
478.0	from0.117	660.25	-4.95	9.0	800	1.0	3.0	453.0	regular	#C95A49
478.0	from1.27	16358.42	-4.95	9.0	240	1.0	7.0	453.0	regular	#EEDC82
478.0	from0.27	16400.37	-4.95	9.0	240	1.0	7.0	453.0	regular	#EEDC82
478.0	from0.30	16292.9	-4.95	7.0	240	1.0	7.0	453.0	regular	#EEDC82
478.0	from1.26	16521.95	-4.95	7.0	240	1.0	7.0	453.0	regular	#EEDC82
478.0	from1.25	17194.8	-4.95	9.0	160	1.0	5.0	453.0	regular	#FFFAF0
478.0	from0.23	17107.77	-4.95	8.0	160	1.0	5.0	453.0	regular	#FFFAF0
478.0	from1.21	17125.41	-1.65	9.0	160	1.0	5.0	453.0	regular	#FFFAF0
478.0	from1.112	1802.68	-4.95	4.0	775	1.0	12.0	453.0	regular	#4B3621
478.0	from0.25	17310.49	-4.95	8.0	160	1.0	5.0	453.0	regular	#FFFAF0
478.0	from1.23	17255.46	-4.95	9.0	160	1.0	5.0	453.0	regular	#FFFAF0
478.0	from0.112	1397.99	-4.95	10.0	775	1.0	12.0	453.0	regular	#4B3621
478.0	from2.114	18700.57	4.95	5.0	784	1.0	10.0	453.0	regular	#00BFFF
478.0	from1.24	16753.83	-4.95	7.0	240	1.0	7.0	453.0	regular	#EEDC82
478.0	from0.24	16670.25	-4.95	7.0	240	1.0	7.0	453.0	regular	#EEDC82
478.0	from0.26	16894.84	-4.95	7.0	240	1.0	7.0	453.0	regular	#EEDC82
478.0	from1.20	18169.41	-1.65	10.0	252	1.0	10.0	453.0	regular	#F64A8A
478.0	from0.17	18041.58	-4.95	10.0	252	1.0	10.0	453.0	regular	#F64A8A
478.0	from1.19	18023.35	-1.65	10.0	252	1.0	10.0	453.0	regular	#F64A8A
478.0	from3.117	18984.5	4.95	10.0	784	1.0	10.0	453.0	regular	#00BFFF
478.0	from0.16	18327.38	-4.95	6.0	252	1.0	10.0	453.0	regular	#F64A8A
478.0	from0.20	18173.43	-4.95	10.0	252	1.0	10.0	453.0	regular	#F64A8A
478.0	from1.17	18081.32	-4.95	11.0	252	1.0	10.0	453.0	regular	#F64A8A
478.0	from1.18	18205.56	-4.95	11.0	252	1.0	10.0	453.0	regular	#F64A8A
478.0	from3.119	19189.12	1.65	11.0	784	1.0	10.0	453.0	regular	#00BFFF
478.0	from2.23	3230.08	4.95	10.0	82	1.0	3.0	453.0	regular	#C74375
478.0	from1.110	2654.59	-4.95	10.0	687	1.0	10.0	453.0	regular	#21ABCD
478.0	from0.111	2012.47	-4.95	3.0	766	1.0	1.0	453.0	regular	#BD33A4
478.0	from1.111	2451.27	-1.65	10.0	752	1.0	7.0	453.0	regular	#964B00
478.0	from2.26	3056.15	4.95	8.0	82	1.0	3.0	453.0	regular	#C74375
478.0	from2.27	3137.33	4.95	8.0	82	1.0	3.0	453.0	regular	#C74375
478.0	from2.29	3345.46	4.95	9.0	2	1.0	7.0	453.0	regular	#966FD6
478.0	from1.29	15747.24	-1.65	11.0	223	1.0	9.0	453.0	regular	#008000
478.0	from0.31	15660.96	-4.95	11.0	223	1.0	9.0	453.0	regular	#008000
478.0	from1.33	15627.69	-4.95	10.0	223	1.0	9.0	453.0	regular	#008000
478.0	from0.28	15914.73	-4.95	11.0	223	1.0	9.0	453.0	regular	#008000
478.0	from0.29	15754.2	-4.95	11.0	223	1.0	9.0	453.0	regular	#008000
478.0	from1.30	15885.32	-4.95	12.0	223	1.0	9.0	453.0	regular	#008000
478.0	from1.34	15697.05	-4.95	12.0	223	1.0	9.0	453.0	regular	#008000
478.0	from1.28	16009.78	-4.95	8.0	223	1.0	9.0	453.0	regular	#008000
478.0	from1.31	15956.26	-4.95	8.0	223	1.0	9.0	453.0	regular	#008000
